size,puzzle_id,base_solved,corrected_solved,correction_type,solve_time_ms
5,45,True,True,none,187.77894973754883
5,46,True,True,none,187.9708766937256
5,47,True,True,none,186.8150234222412
5,48,True,True,none,182.71803855895996
5,49,True,True,none,182.76214599609375
5,50,True,True,none,190.50002098083496
5,51,True,True,none,188.19713592529297
5,52,True,True,none,188.78793716430664
5,53,True,True,none,188.5550022125244
5,54,True,True,none,214.17808532714844
5,55,True,True,none,189.70584869384766
5,56,True,True,none,189.14508819580078
5,57,True,True,none,187.82424926757812
5,58,True,True,none,185.97102165222168
5,59,True,True,none,181.4591884613037
5,60,True,True,none,188.4138584136963
5,61,True,True,none,186.83886528015137
5,62,True,True,none,188.0931854248047
5,63,True,True,none,188.48490715026855
5,64,True,True,none,184.78107452392578
5,65,True,True,none,201.31206512451172
5,66,True,True,none,182.6789379119873
5,67,True,True,none,184.86499786376953
5,68,True,True,none,186.36798858642578
5,69,True,True,none,182.5239658355713
5,70,True,True,none,187.49213218688965
5,71,True,True,none,195.19710540771484
5,72,True,True,none,186.75613403320312
5,73,True,True,none,198.74191284179688
5,74,True,True,none,196.5346336364746
5,75,True,True,none,196.57230377197266
5,76,True,True,none,191.0841464996338
5,77,True,True,none,187.52121925354004
5,78,True,True,none,186.44213676452637
5,79,True,True,none,182.72113800048828
5,80,True,True,none,185.36686897277832
5,81,True,True,none,207.00907707214355
5,82,True,True,none,186.41018867492676
5,83,True,True,none,186.22779846191406
5,84,True,True,none,185.42003631591797
5,85,True,True,none,180.1626682281494
5,86,True,True,none,188.40909004211426
5,87,True,True,none,188.10701370239258
5,88,True,True,none,185.37330627441406
5,89,True,True,none,185.31203269958496
5,90,True,True,none,184.16929244995117
5,91,True,True,none,184.85093116760254
5,92,True,True,none,221.00210189819336
5,93,True,True,none,184.08513069152832
5,94,True,True,none,186.7971420288086
5,95,True,True,none,184.18097496032715
5,96,True,True,none,206.94613456726074
5,97,True,True,none,195.60980796813965
5,98,True,True,none,187.51096725463867
5,99,True,True,none,188.69495391845703
6,0,True,True,none,219.82908248901367
6,1,True,True,none,243.04509162902832
6,2,True,True,none,266.49022102355957
6,3,True,True,none,247.24674224853516
6,4,True,True,none,249.36795234680176
6,5,True,True,none,298.19488525390625
6,6,True,True,none,241.96887016296387
6,7,True,True,none,215.98291397094727
