puzzle_type,puzzle_idx,num_clues,num_actual_errors,actual_error_positions,num_suspects_detected,suspect_positions,detection_probes,detection_time,suspects_include_all_actual,num_actual_in_suspects,correction_type,correction_attempts,total_solve_calls,positions_corrected,final_success,final_matches_ground_truth,total_time
sudoku_4x4,0,4,0,[],0,[],1,0.046231746673583984,True,0,none,0,2,[],True,True,0.05663895606994629
sudoku_4x4,1,5,0,[],0,[],1,0.0037126541137695312,True,0,none,0,2,[],True,True,0.008458137512207031
sudoku_4x4,2,4,0,[],0,[],1,0.004050731658935547,True,0,none,0,2,[],True,True,0.008761882781982422
sudoku_4x4,3,4,0,[],0,[],1,0.004016876220703125,True,0,none,0,2,[],True,True,0.009584665298461914
sudoku_4x4,4,5,0,[],0,[],1,0.003975868225097656,True,0,none,0,2,[],True,True,0.009572029113769531
sudoku_4x4,5,3,1,"[(0, 2)]",0,[],1,0.0035631656646728516,False,0,none,0,2,[],True,True,0.008407831192016602
sudoku_4x4,6,4,0,[],0,[],1,0.004363059997558594,True,0,none,0,2,[],True,True,0.010420083999633789
sudoku_4x4,7,4,0,[],0,[],1,0.004054069519042969,True,0,none,0,2,[],True,True,0.008792877197265625
sudoku_4x4,8,4,0,[],0,[],1,0.003487110137939453,True,0,none,0,2,[],True,True,0.008102178573608398
sudoku_4x4,9,5,0,[],0,[],1,0.0033349990844726562,True,0,none,0,2,[],True,True,0.007822036743164062
sudoku_4x4,10,4,0,[],0,[],1,0.0034596920013427734,True,0,none,0,2,[],True,True,0.007925033569335938
sudoku_4x4,11,4,0,[],0,[],1,0.0035851001739501953,True,0,none,0,2,[],True,True,0.008204936981201172
sudoku_4x4,12,4,0,[],0,[],1,0.0034470558166503906,True,0,none,0,2,[],True,True,0.008378028869628906
sudoku_4x4,13,4,0,[],0,[],1,0.004160881042480469,True,0,none,0,2,[],True,True,0.010310173034667969
sudoku_4x4,14,4,0,[],0,[],1,0.00522303581237793,True,0,none,0,2,[],True,True,0.011304140090942383
sudoku_4x4,15,4,0,[],0,[],1,0.0037529468536376953,True,0,none,0,2,[],True,True,0.008428812026977539
sudoku_4x4,16,4,0,[],0,[],1,0.0037229061126708984,True,0,none,0,2,[],True,True,0.008317947387695312
sudoku_4x4,17,4,0,[],0,[],1,0.003849029541015625,True,0,none,0,2,[],True,True,0.008561849594116211
sudoku_4x4,18,4,0,[],0,[],1,0.003467082977294922,True,0,none,0,2,[],True,True,0.007970094680786133
sudoku_4x4,19,4,0,[],0,[],1,0.004148960113525391,True,0,none,0,2,[],True,True,0.010248184204101562
sudoku_4x4,20,4,0,[],0,[],1,0.004042863845825195,True,0,none,0,2,[],True,True,0.00851297378540039
sudoku_4x4,21,4,0,[],0,[],1,0.003428220748901367,True,0,none,0,2,[],True,True,0.007922172546386719
sudoku_4x4,22,5,0,[],0,[],1,0.003548145294189453,True,0,none,0,2,[],True,True,0.007970094680786133
sudoku_4x4,23,4,0,[],0,[],1,0.003519296646118164,True,0,none,0,2,[],True,True,0.007975101470947266
sudoku_4x4,24,5,1,"[(1, 0)]",1,"[(1, 0)]",2,0.006818056106567383,True,1,uncorrectable,1,3,[],False,False,0.009749889373779297
sudoku_4x4,25,5,0,[],0,[],1,0.004796028137207031,True,0,none,0,2,[],True,True,0.010783910751342773
sudoku_4x4,26,4,0,[],0,[],1,0.004068851470947266,True,0,none,0,2,[],True,True,0.010136842727661133
sudoku_4x4,27,4,0,[],0,[],1,0.0035619735717773438,True,0,none,0,2,[],True,True,0.007996797561645508
sudoku_4x4,28,4,0,[],0,[],1,0.003773927688598633,True,0,none,0,2,[],True,True,0.008311033248901367
sudoku_4x4,29,4,2,"[(0, 3), (3, 3)]",2,"[(3, 3), (0, 3)]",2,0.004962921142578125,True,2,two,3,5,"[(3, 3), (0, 3)]",True,True,0.015236139297485352
sudoku_4x4,30,4,0,[],0,[],1,0.0033750534057617188,True,0,none,0,2,[],True,True,0.007857084274291992
sudoku_4x4,31,5,0,[],0,[],1,0.0035719871520996094,True,0,none,0,2,[],True,True,0.008318901062011719
sudoku_4x4,32,4,0,[],0,[],1,0.003545045852661133,True,0,none,0,2,[],True,True,0.008087873458862305
sudoku_4x4,33,5,0,[],0,[],1,0.0034058094024658203,True,0,none,0,2,[],True,True,0.007786989212036133
sudoku_4x4,34,5,0,[],0,[],1,0.0034072399139404297,True,0,none,0,2,[],True,True,0.007773876190185547
sudoku_4x4,35,4,0,[],0,[],1,0.003776073455810547,True,0,none,0,2,[],True,True,0.008292913436889648
sudoku_4x4,36,4,0,[],0,[],1,0.00386810302734375,True,0,none,0,2,[],True,True,0.008326053619384766
sudoku_4x4,37,4,0,[],0,[],1,0.003438711166381836,True,0,none,0,2,[],True,True,0.007842779159545898
sudoku_4x4,38,4,0,[],0,[],1,0.003873109817504883,True,0,none,0,2,[],True,True,0.008450746536254883
sudoku_4x4,39,5,0,[],0,[],1,0.003264904022216797,True,0,none,0,2,[],True,True,0.007654905319213867
sudoku_4x4,40,5,0,[],0,[],1,0.0034933090209960938,True,0,none,0,2,[],True,True,0.007938146591186523
sudoku_4x4,41,4,1,"[(2, 3)]",0,[],1,0.003500223159790039,False,0,none,0,2,[],True,True,0.007998943328857422
sudoku_4x4,42,4,0,[],0,[],1,0.003567934036254883,True,0,none,0,2,[],True,True,0.00810694694519043
sudoku_4x4,43,4,0,[],0,[],1,0.0037300586700439453,True,0,none,0,2,[],True,True,0.00837397575378418
sudoku_4x4,44,5,0,[],0,[],1,0.003256082534790039,True,0,none,0,2,[],True,True,0.007726907730102539
sudoku_4x4,45,4,0,[],0,[],1,0.0034339427947998047,True,0,none,0,2,[],True,True,0.007996082305908203
sudoku_4x4,46,5,0,[],0,[],1,0.003326892852783203,True,0,none,0,2,[],True,True,0.00774693489074707
sudoku_4x4,47,4,1,"[(0, 3)]",1,"[(0, 3)]",2,0.00665283203125,True,1,single,1,3,"[(0, 3)]",True,True,0.011261940002441406
sudoku_4x4,48,5,0,[],0,[],1,0.0036668777465820312,True,0,none,0,2,[],True,True,0.008151054382324219
sudoku_4x4,49,5,0,[],0,[],1,0.003452777862548828,True,0,none,0,2,[],True,True,0.00785374641418457
sudoku_4x4,50,4,0,[],0,[],1,0.003896951675415039,True,0,none,0,2,[],True,True,0.008340835571289062
sudoku_4x4,51,4,0,[],0,[],1,0.0038442611694335938,True,0,none,0,2,[],True,True,0.008381128311157227
sudoku_4x4,52,4,0,[],0,[],1,0.003451824188232422,True,0,none,0,2,[],True,True,0.007988929748535156
sudoku_4x4,53,4,0,[],0,[],1,0.0033309459686279297,True,0,none,0,2,[],True,True,0.007934808731079102
sudoku_4x4,54,4,0,[],0,[],1,0.0038537979125976562,True,0,none,0,2,[],True,True,0.00852513313293457
sudoku_4x4,55,4,0,[],0,[],1,0.0038411617279052734,True,0,none,0,2,[],True,True,0.008400917053222656
sudoku_4x4,56,4,0,[],0,[],1,0.0035598278045654297,True,0,none,0,2,[],True,True,0.008223772048950195
sudoku_4x4,57,4,0,[],0,[],1,0.0036640167236328125,True,0,none,0,2,[],True,True,0.00809478759765625
sudoku_4x4,58,5,0,[],0,[],1,0.003876209259033203,True,0,none,0,2,[],True,True,0.008249044418334961
sudoku_4x4,59,4,0,[],0,[],1,0.0035347938537597656,True,0,none,0,2,[],True,True,0.008157014846801758
sudoku_4x4,60,4,0,[],0,[],1,0.003887176513671875,True,0,none,0,2,[],True,True,0.008682966232299805
sudoku_4x4,61,4,0,[],0,[],1,0.0034780502319335938,True,0,none,0,2,[],True,True,0.008296012878417969
sudoku_4x4,62,4,0,[],0,[],1,0.003551006317138672,True,0,none,0,2,[],True,True,0.008204936981201172
sudoku_4x4,63,5,1,"[(3, 0)]",1,"[(3, 0)]",2,0.006729841232299805,True,1,single,1,3,"[(3, 0)]",True,True,0.011655807495117188
sudoku_4x4,64,5,0,[],0,[],1,0.003342151641845703,True,0,none,0,2,[],True,True,0.007772207260131836
sudoku_4x4,65,4,0,[],0,[],1,0.003785848617553711,True,0,none,0,2,[],True,True,0.008597850799560547
sudoku_4x4,66,4,0,[],0,[],1,0.0035152435302734375,True,0,none,0,2,[],True,True,0.008012056350708008
sudoku_4x4,67,4,0,[],0,[],1,0.0037801265716552734,True,0,none,0,2,[],True,True,0.00829625129699707
sudoku_4x4,68,4,0,[],0,[],1,0.0036182403564453125,True,0,none,0,2,[],True,True,0.008149147033691406
sudoku_4x4,69,4,0,[],0,[],1,0.0036339759826660156,True,0,none,0,2,[],True,True,0.008759260177612305
sudoku_4x4,70,4,0,[],0,[],1,0.003412008285522461,True,0,none,0,2,[],True,True,0.008172035217285156
